,Utilisateur,Date,Heure,Action,Attribut
36475,gachort,2009-04-04,18:07:31,Upload un ficher avec le message,IDMSGTEST=2572
36476,gachort,2009-04-04,18:07:31,Upload un ficher avec le message,IDFile=46
36477,tdelille,2009-04-04,20:02:42,Connexion,login=tdelille
36478,tdelille,2009-04-04,20:02:45,Afficher une structure (cours/forum),IDFORUMTEST=354
36479,tdelille,2009-04-04,20:02:51,Afficher le contenu d''un message,IDFORUMTEST=354
36480,tdelille,2009-04-04,20:02:51,Afficher le contenu d''un message,IDMSGTEST=2572
36481,tdelille,2009-04-04,20:02:55,Download un fichier dans le message,IDFORUMTEST=354
36482,tdelille,2009-04-04,20:02:55,Download un fichier dans le message,IDMSGTEST=2572
36483,tdelille,2009-04-04,20:02:55,Download un fichier dans le message,IDFile=46
36484,mwollenburger,2009-04-05,02:52:43,Connexion,login=mwollenburger
36485,mwollenburger,2009-04-05,02:52:46,Afficher une structure (cours/forum),IDFORUMTEST=354
36486,mwollenburger,2009-04-05,02:53:07,Afficher le contenu d''un message,IDFORUMTEST=354
36487,mwollenburger,2009-04-05,02:53:07,Afficher le contenu d''un message,IDMSGTEST=2497
36488,gachort,2009-04-05,02:53:23,Connexion,login=gachort
36489,gachort,2009-04-05,02:53:25,Afficher une structure (cours/forum),IDFORUMTEST=332
36490,gachort,2009-04-05,02:53:40,Afficher le contenu d''un message,IDFORUMTEST=332
36491,gachort,2009-04-05,02:53:40,Afficher le contenu d''un message,IDMSGTEST=2547
36492,mwollenburger,2009-04-05,02:53:50,Afficher le contenu d''un message,IDFORUMTEST=354
36493,mwollenburger,2009-04-05,02:53:50,Afficher le contenu d''un message,IDMSGTEST=2496
36494,mwollenburger,2009-04-05,02:54:35,Afficher le contenu d''un message,IDFORUMTEST=354
36495,mwollenburger,2009-04-05,02:54:35,Afficher le contenu d''un message,IDMSGTEST=2497
36496,mwollenburger,2009-04-05,02:56:48,Afficher le contenu d''un message,IDFORUMTEST=354
36497,mwollenburger,2009-04-05,02:56:48,Afficher le contenu d''un message,IDMSGTEST=2500
36498,mwollenburger,2009-04-05,02:58:28,Afficher le contenu d''un message,IDFORUMTEST=354
36499,mwollenburger,2009-04-05,02:58:28,Afficher le contenu d''un message,IDMSGTEST=2489
36500,mwollenburger,2009-04-05,02:59:32,Afficher le contenu d''un message,IDFORUMTEST=354
36501,mwollenburger,2009-04-05,02:59:32,Afficher le contenu d''un message,IDMSGTEST=2572
36502,mwollenburger,2009-04-05,02:59:55,Download un fichier dans le message,IDFORUMTEST=354
36503,mwollenburger,2009-04-05,02:59:55,Download un fichier dans le message,IDMSGTEST=2572
36504,mwollenburger,2009-04-05,02:59:55,Download un fichier dans le message,IDFile=46
36505,mwollenburger,2009-04-05,03:12:52,Répondre à un message test,IDFORUMTEST=354
36506,mwollenburger,2009-04-05,03:12:52,Répondre à un message test,IDMSGTEST=2573
36507,mwollenburger,2009-04-05,03:12:52,Répondre à un message test,IDPARENTTEST=2572
36508,gachort,2009-04-05,03:31:12,Afficher une structure (cours/forum),IDFORUMTEST=354
36509,gachort,2009-04-05,03:31:23,Afficher le contenu d''un message,IDFORUMTEST=354
36510,gachort,2009-04-05,03:31:23,Afficher le contenu d''un message,IDMSGTEST=2573
36511,gachort,2009-04-05,03:34:28,Répondre à un message test,IDFORUMTEST=354
36512,gachort,2009-04-05,03:34:28,Répondre à un message test,IDMSGTEST=2574
36513,gachort,2009-04-05,03:34:28,Répondre à un message test,IDPARENTTEST=2573
36514,gachort,2009-04-05,03:34:28,Citer un message,IDFORUMTEST=354
36515,gachort,2009-04-05,03:34:28,Citer un message,IDMSGTEST=2573
36516,mwollenburger,2009-04-05,03:42:15,Afficher une structure (cours/forum),IDFORUMTEST=354
36517,mwollenburger,2009-04-05,03:42:25,Afficher le contenu d''un message,IDFORUMTEST=354
36518,mwollenburger,2009-04-05,03:42:25,Afficher le contenu d''un message,IDMSGTEST=2574
36519,mwollenburger,2009-04-05,03:55:09,Répondre à un message test,IDFORUMTEST=354
36520,mwollenburger,2009-04-05,03:55:09,Répondre à un message test,IDMSGTEST=2575
36521,mwollenburger,2009-04-05,03:55:09,Répondre à un message test,IDPARENTTEST=2574
36522,mwollenburger,2009-04-05,03:55:09,Citer un message,IDFORUMTEST=354
36523,mwollenburger,2009-04-05,03:55:09,Citer un message,IDMSGTEST=2574
36524,gachort,2009-04-05,04:14:36,Connexion,login=gachort
36525,gachort,2009-04-05,04:14:39,Afficher une structure (cours/forum),IDFORUMTEST=354
36526,gachort,2009-04-05,04:14:45,Afficher le contenu d''un message,IDFORUMTEST=354
36527,gachort,2009-04-05,04:14:45,Afficher le contenu d''un message,IDMSGTEST=2575
36528,ddaniaupotter,2009-04-05,05:52:19,Connexion,login=ddaniaupotter
36529,ddaniaupotter,2009-04-05,05:52:22,Afficher une structure (cours/forum),IDFORUMTEST=354
36530,ddaniaupotter,2009-04-05,05:52:29,Afficher le contenu d''un message,IDFORUMTEST=354
36531,ddaniaupotter,2009-04-05,05:52:29,Afficher le contenu d''un message,IDMSGTEST=2572
36532,ddaniaupotter,2009-04-05,05:52:32,Download un fichier dans le message,IDFORUMTEST=354
36533,ddaniaupotter,2009-04-05,05:52:32,Download un fichier dans le message,IDMSGTEST=2572
36534,ddaniaupotter,2009-04-05,05:52:32,Download un fichier dans le message,IDFile=46
36535,ddaniaupotter,2009-04-05,05:52:38,Afficher le contenu d''un message,IDFORUMTEST=354
36536,ddaniaupotter,2009-04-05,05:52:38,Afficher le contenu d''un message,IDMSGTEST=2573
36537,ddaniaupotter,2009-04-05,05:52:45,Afficher le contenu d''un message,IDFORUMTEST=354
36538,ddaniaupotter,2009-04-05,05:52:45,Afficher le contenu d''un message,IDMSGTEST=2574
36539,ddaniaupotter,2009-04-05,05:52:58,Afficher le contenu d''un message,IDFORUMTEST=354
36540,ddaniaupotter,2009-04-05,05:52:58,Afficher le contenu d''un message,IDMSGTEST=2575
36541,ddaniaupotter,2009-04-05,05:53:44,Afficher le contenu d''un message,IDFORUMTEST=354
36542,ddaniaupotter,2009-04-05,05:53:44,Afficher le contenu d''un message,IDMSGTEST=2574
36543,ddaniaupotter,2009-04-05,05:54:02,Afficher le contenu d''un message,IDFORUMTEST=354
36544,ddaniaupotter,2009-04-05,05:54:02,Afficher le contenu d''un message,IDMSGTEST=2575
36545,mwollenburger,2009-04-05,07:10:26,Afficher une structure (cours/forum),IDFORUMTEST=354
36546,mwollenburger,2009-04-05,07:10:50,Afficher le contenu d''un message,IDFORUMTEST=354
36547,mwollenburger,2009-04-05,07:10:50,Afficher le contenu d''un message,IDMSGTEST=2574
36548,mwollenburger,2009-04-05,07:18:09,Répondre à un message test,IDFORUMTEST=354
36549,mwollenburger,2009-04-05,07:18:09,Répondre à un message test,IDMSGTEST=2576
36550,mwollenburger,2009-04-05,07:18:09,Répondre à un message test,IDPARENTTEST=2574
36551,mwollenburger,2009-04-05,07:18:09,Citer un message,IDFORUMTEST=354
36552,mwollenburger,2009-04-05,07:18:09,Citer un message,IDMSGTEST=2574
36553,fdarriet,2009-04-05,07:33:04,Connexion,login=fdarriet
36554,fdarriet,2009-04-05,07:33:05,Afficher une structure (cours/forum),IDFORUMTEST=337
36555,fdarriet,2009-04-05,07:33:18,Afficher une structure (cours/forum),IDFORUMTEST=340
36556,fdarriet,2009-04-05,07:33:27,Afficher le contenu d''un message,IDFORUMTEST=340
36557,fdarriet,2009-04-05,07:33:27,Afficher le contenu d''un message,IDMSGTEST=2558
36558,fdarriet,2009-04-05,07:42:15,Répondre à un message test,IDFORUMTEST=340
36559,fdarriet,2009-04-05,07:42:15,Répondre à un message test,IDMSGTEST=2577
36560,fdarriet,2009-04-05,07:42:15,Répondre à un message test,IDPARENTTEST=2558
36561,fdarriet,2009-04-05,07:44:00,Afficher une structure (cours/forum),IDFORUMTEST=339
36562,fdarriet,2009-04-05,07:45:34,Afficher le contenu d''un message,IDFORUMTEST=339
36563,fdarriet,2009-04-05,07:45:34,Afficher le contenu d''un message,IDMSGTEST=2559
36564,fdarriet,2009-04-05,07:53:28,Répondre à un message test,IDFORUMTEST=339
36565,fdarriet,2009-04-05,07:53:28,Répondre à un message test,IDMSGTEST=2578
36566,fdarriet,2009-04-05,07:53:28,Répondre à un message test,IDPARENTTEST=2559
36567,fdarriet,2009-04-05,07:54:10,Afficher le contenu d''un message,IDFORUMTEST=339
36568,fdarriet,2009-04-05,07:54:10,Afficher le contenu d''un message,IDMSGTEST=2248
36569,fdarriet,2009-04-05,07:55:13,Afficher le contenu d''un message,IDFORUMTEST=339
36570,fdarriet,2009-04-05,07:55:13,Afficher le contenu d''un message,IDMSGTEST=2534
36571,fdarriet,2009-04-05,07:55:42,Répondre à un message test,IDFORUMTEST=339
36572,fdarriet,2009-04-05,07:55:42,Répondre à un message test,IDMSGTEST=2579
36573,fdarriet,2009-04-05,07:55:42,Répondre à un message test,IDPARENTTEST=2534
36574,gachort,2009-04-05,07:56:30,Connexion,login=gachort
36575,gachort,2009-04-05,07:56:31,Afficher une structure (cours/forum),IDFORUMTEST=344
36576,gachort,2009-04-05,07:56:34,Connexion,login=gachort
36577,gachort,2009-04-05,07:56:36,Afficher une structure (cours/forum),IDFORUMTEST=354
36578,gachort,2009-04-05,07:56:46,Afficher le contenu d''un message,IDFORUMTEST=354
36579,gachort,2009-04-05,07:56:46,Afficher le contenu d''un message,IDMSGTEST=2576
36580,fdarriet,2009-04-05,07:59:18,Poster un nouveau message test,IDFORUMTEST=339
36581,fdarriet,2009-04-05,07:59:18,Poster un nouveau message test,IDMSGTEST=2580
36582,mwollenburger,2009-04-05,08:04:43,Afficher une structure (cours/forum),IDFORUMTEST=354
36583,gachort,2009-04-05,08:09:10,Répondre à un message test,IDFORUMTEST=354
36584,gachort,2009-04-05,08:09:10,Répondre à un message test,IDMSGTEST=2581
36585,gachort,2009-04-05,08:09:10,Répondre à un message test,IDPARENTTEST=2576
36586,gachort,2009-04-05,08:09:10,Citer un message,IDFORUMTEST=354
36587,gachort,2009-04-05,08:09:10,Citer un message,IDMSGTEST=2576
36588,fdarriet,2009-04-05,08:15:20,Poster un nouveau message test,IDFORUMTEST=339
36589,fdarriet,2009-04-05,08:15:20,Poster un nouveau message test,IDMSGTEST=2582
36590,mwollenburger,2009-04-05,08:20:15,Afficher une structure (cours/forum),IDFORUMTEST=354
36591,mwollenburger,2009-04-05,08:20:27,Afficher le contenu d''un message,IDFORUMTEST=354
36592,mwollenburger,2009-04-05,08:20:27,Afficher le contenu d''un message,IDMSGTEST=2581
36593,mwollenburger,2009-04-05,15:20:26,Bouger la scrollbar en bas,IDFORUMTEST=354
36594,mwollenburger,2009-04-05,15:20:26,Bouger la scrollbar en bas,IDMSGTEST=2581
36595,mwollenburger,2009-04-05,15:20:26,Bouger la scrollbar en bas,ScrollVertical
36596,mwollenburger,2009-04-05,15:20:26,Bouger la scrollbar en bas,IDFORUMTEST=354
36597,mwollenburger,2009-04-05,15:20:26,Bouger la scrollbar en bas,IDMSGTEST=2581
36598,mwollenburger,2009-04-05,15:20:26,Bouger la scrollbar en bas,ScrollVertical
36599,mwollenburger,2009-04-05,15:20:27,Bouger la scrollbar en bas,IDFORUMTEST=354
36600,mwollenburger,2009-04-05,15:20:27,Bouger la scrollbar en bas,IDMSGTEST=2581
36601,mwollenburger,2009-04-05,15:20:27,Bouger la scrollbar en bas,ScrollVertical
36602,mwollenburger,2009-04-05,15:20:29,Bouger la scrollbar en bas,IDFORUMTEST=354
36603,mwollenburger,2009-04-05,15:20:29,Bouger la scrollbar en bas,IDMSGTEST=2581
36604,mwollenburger,2009-04-05,15:20:29,Bouger la scrollbar en bas,ScrollVertical
36605,mwollenburger,2009-04-05,15:20:32,Bouger la scrollbar en bas,IDFORUMTEST=354
36606,mwollenburger,2009-04-05,15:20:32,Bouger la scrollbar en bas,IDMSGTEST=2581
36607,mwollenburger,2009-04-05,15:20:32,Bouger la scrollbar en bas,ScrollVertical
36608,mwollenburger,2009-04-05,15:20:33,Bouger la scrollbar en bas,IDFORUMTEST=354
36609,mwollenburger,2009-04-05,15:20:33,Bouger la scrollbar en bas,IDMSGTEST=2581
36610,mwollenburger,2009-04-05,15:20:33,Bouger la scrollbar en bas,ScrollVertical
36611,mwollenburger,2009-04-05,15:20:36,Bouger la scrollbar en bas,IDFORUMTEST=354
36612,mwollenburger,2009-04-05,15:20:36,Bouger la scrollbar en bas,IDMSGTEST=2581
36613,mwollenburger,2009-04-05,15:20:36,Bouger la scrollbar en bas,ScrollVertical
36614,mwollenburger,2009-04-05,15:21:13,Bouger la scrollbar en bas,IDFORUMTEST=354
36615,mwollenburger,2009-04-05,15:21:13,Bouger la scrollbar en bas,IDMSGTEST=2581
36616,mwollenburger,2009-04-05,15:21:13,Bouger la scrollbar en bas,ScrollVertical
36617,mwollenburger,2009-04-05,15:22:35,Bouger la scrollbar en bas,IDFORUMTEST=354
36618,mwollenburger,2009-04-05,15:22:35,Bouger la scrollbar en bas,IDMSGTEST=2581
36619,mwollenburger,2009-04-05,15:22:35,Bouger la scrollbar en bas,ScrollVertical
36620,mwollenburger,2009-04-05,15:23:52,Bouger la scrollbar en bas - afficher la fin du message,IDFORUMTEST=354
36621,mwollenburger,2009-04-05,15:23:52,Bouger la scrollbar en bas - afficher la fin du message,IDMSGTEST=2581
36622,mwollenburger,2009-04-05,15:23:52,Bouger la scrollbar en bas - afficher la fin du message,ScrollVertical
36623,mwollenburger,2009-04-05,08:25:26,Répondre à un message test,IDFORUMTEST=354
36624,mwollenburger,2009-04-05,08:25:26,Répondre à un message test,IDMSGTEST=2583
36625,mwollenburger,2009-04-05,08:25:26,Répondre à un message test,IDPARENTTEST=2581
36626,mwollenburger,2009-04-05,08:38:19,Afficher une structure (cours/forum),IDFORUMTEST=354
36627,gachort,2009-04-05,08:48:11,Connexion,login=gachort
36628,gachort,2009-04-05,08:48:13,Afficher une structure (cours/forum),IDFORUMTEST=354
36629,gachort,2009-04-05,08:48:22,Afficher le contenu d''un message,IDFORUMTEST=354
36630,gachort,2009-04-05,08:48:22,Afficher le contenu d''un message,IDMSGTEST=2583
36631,tdelille,2009-04-05,11:38:33,Connexion,login=tdelille
36632,tdelille,2009-04-05,11:38:34,Afficher une structure (cours/forum),IDFORUMTEST=355
36633,tdelille,2009-04-05,11:38:39,Afficher le contenu d''un message,IDFORUMTEST=355
36634,tdelille,2009-04-05,11:38:39,Afficher le contenu d''un message,IDMSGTEST=2526
36635,tdelille,2009-04-05,11:38:44,Afficher le contenu d''un message,IDFORUMTEST=355
36636,tdelille,2009-04-05,11:38:44,Afficher le contenu d''un message,IDMSGTEST=2522
36637,tdelille,2009-04-05,11:56:32,Répondre à un message test,IDFORUMTEST=355
36638,tdelille,2009-04-05,11:56:32,Répondre à un message test,IDMSGTEST=2584
36639,tdelille,2009-04-05,11:56:32,Répondre à un message test,IDPARENTTEST=2522
36640,tdelille,2009-04-05,11:56:32,Citer un message,IDFORUMTEST=355
36641,tdelille,2009-04-05,11:56:32,Citer un message,IDMSGTEST=2522
36642,psalam,2009-04-05,11:58:36,Connexion,login=psalam
36643,psalam,2009-04-05,11:58:36,Afficher une structure (cours/forum),IDFORUMTEST=13
36644,psalam,2009-04-05,12:02:04,Afficher une structure (cours/forum),IDFORUMTEST=335
36645,gachort,2009-04-05,12:07:42,Connexion,login=gachort
36646,gachort,2009-04-05,12:07:43,Afficher une structure (cours/forum),IDFORUMTEST=355
36647,gachort,2009-04-05,12:08:12,Afficher le contenu d''un message,IDFORUMTEST=355
36648,gachort,2009-04-05,12:08:12,Afficher le contenu d''un message,IDMSGTEST=2584
36649,mdanet,2009-04-05,12:31:55,Connexion,login=mdanet
36650,mdanet,2009-04-05,12:31:56,Afficher une structure (cours/forum),IDFORUMTEST=339
36651,mdanet,2009-04-05,12:32:01,Afficher le contenu d''un message,IDFORUMTEST=339
36652,mdanet,2009-04-05,12:32:01,Afficher le contenu d''un message,IDMSGTEST=2578
36653,mdanet,2009-04-05,12:32:23,Afficher le contenu d''un message,IDFORUMTEST=339
36654,mdanet,2009-04-05,12:32:23,Afficher le contenu d''un message,IDMSGTEST=2579
36655,mdanet,2009-04-05,12:32:27,Afficher le contenu d''un message,IDFORUMTEST=339
36656,mdanet,2009-04-05,12:32:27,Afficher le contenu d''un message,IDMSGTEST=2580
36657,mdanet,2009-04-05,12:32:33,Afficher le contenu d''un message,IDFORUMTEST=339
36658,mdanet,2009-04-05,12:32:33,Afficher le contenu d''un message,IDMSGTEST=2582
36659,mdanet,2009-04-05,12:32:54,Afficher une structure (cours/forum),IDFORUMTEST=337
36660,mdanet,2009-04-05,12:32:57,Afficher le contenu d''un message,IDFORUMTEST=337
36661,mdanet,2009-04-05,12:32:57,Afficher le contenu d''un message,IDMSGTEST=2561
36662,mdanet,2009-04-05,12:33:47,Afficher une structure (cours/forum),IDFORUMTEST=340
36663,mdanet,2009-04-05,12:33:49,Afficher le contenu d''un message,IDFORUMTEST=340
36664,mdanet,2009-04-05,12:33:49,Afficher le contenu d''un message,IDMSGTEST=2577
36665,mdanet,2009-04-05,12:34:04,Afficher une structure (cours/forum),IDFORUMTEST=341
36666,mwollenburger,2009-04-05,12:43:28,Afficher une structure (cours/forum),IDFORUMTEST=354
36667,mwollenburger,2009-04-05,12:43:34,Afficher une structure (cours/forum),IDFORUMTEST=355
36668,mwollenburger,2009-04-05,12:43:42,Afficher le contenu d''un message,IDFORUMTEST=355
36669,mwollenburger,2009-04-05,12:43:42,Afficher le contenu d''un message,IDMSGTEST=2584
36670,mwollenburger,2009-04-05,19:43:45,Bouger la scrollbar en bas,IDFORUMTEST=355
36671,mwollenburger,2009-04-05,19:43:45,Bouger la scrollbar en bas,IDMSGTEST=2584
36672,mwollenburger,2009-04-05,19:43:45,Bouger la scrollbar en bas,ScrollVertical
36673,mwollenburger,2009-04-05,19:43:45,Bouger la scrollbar en bas,IDFORUMTEST=355
36674,mwollenburger,2009-04-05,19:43:45,Bouger la scrollbar en bas,IDMSGTEST=2584
36675,mwollenburger,2009-04-05,19:43:45,Bouger la scrollbar en bas,ScrollVertical
36676,mwollenburger,2009-04-05,19:43:47,Bouger la scrollbar en bas,IDFORUMTEST=355
36677,mwollenburger,2009-04-05,19:43:47,Bouger la scrollbar en bas,IDMSGTEST=2584
36678,mwollenburger,2009-04-05,19:43:47,Bouger la scrollbar en bas,ScrollVertical
36679,mwollenburger,2009-04-05,19:43:48,Bouger la scrollbar en bas,IDFORUMTEST=355
36680,mwollenburger,2009-04-05,19:43:48,Bouger la scrollbar en bas,IDMSGTEST=2584
36681,mwollenburger,2009-04-05,19:43:48,Bouger la scrollbar en bas,ScrollVertical
36682,mwollenburger,2009-04-05,19:44:40,Bouger la scrollbar en bas,IDFORUMTEST=355
36683,mwollenburger,2009-04-05,19:44:40,Bouger la scrollbar en bas,IDMSGTEST=2584
36684,mwollenburger,2009-04-05,19:44:40,Bouger la scrollbar en bas,ScrollVertical
36685,mwollenburger,2009-04-05,19:44:55,Bouger la scrollbar en bas,IDFORUMTEST=355
36686,mwollenburger,2009-04-05,19:44:55,Bouger la scrollbar en bas,IDMSGTEST=2584
36687,mwollenburger,2009-04-05,19:44:55,Bouger la scrollbar en bas,ScrollVertical
36688,mwollenburger,2009-04-05,19:48:00,Bouger la scrollbar en bas - afficher la fin du message,IDFORUMTEST=355
36689,mwollenburger,2009-04-05,19:48:00,Bouger la scrollbar en bas - afficher la fin du message,IDMSGTEST=2584
36690,mwollenburger,2009-04-05,19:48:00,Bouger la scrollbar en bas - afficher la fin du message,ScrollVertical
36691,mwollenburger,2009-04-05,13:00:18,Répondre à un message test,IDFORUMTEST=355
36692,mwollenburger,2009-04-05,13:00:18,Répondre à un message test,IDMSGTEST=2585
36693,mwollenburger,2009-04-05,13:00:18,Répondre à un message test,IDPARENTTEST=2584
36694,mwollenburger,2009-04-05,13:00:18,Citer un message,IDFORUMTEST=355
36695,mwollenburger,2009-04-05,13:00:18,Citer un message,IDMSGTEST=2584
36696,gachort,2009-04-05,13:14:12,Afficher une structure (cours/forum),IDFORUMTEST=355
36697,gachort,2009-04-05,13:14:19,Afficher le contenu d''un message,IDFORUMTEST=355
36698,gachort,2009-04-05,13:14:19,Afficher le contenu d''un message,IDMSGTEST=2585
36699,tdelille,2009-04-05,15:49:15,Connexion,login=tdelille
36700,tdelille,2009-04-05,15:49:16,Afficher une structure (cours/forum),IDFORUMTEST=355
36701,tdelille,2009-04-05,15:49:21,Afficher le contenu d''un message,IDFORUMTEST=355
36702,tdelille,2009-04-05,15:49:21,Afficher le contenu d''un message,IDMSGTEST=2585
36703,tdelille,2009-04-05,15:50:05,Afficher une structure (cours/forum),IDFORUMTEST=354
36704,tdelille,2009-04-05,15:50:11,Afficher le contenu d''un message,IDFORUMTEST=354
36705,tdelille,2009-04-05,15:50:11,Afficher le contenu d''un message,IDMSGTEST=2573
36706,tdelille,2009-04-05,15:50:18,Afficher le contenu d''un message,IDFORUMTEST=354
36707,tdelille,2009-04-05,15:50:18,Afficher le contenu d''un message,IDMSGTEST=2574
36708,tdelille,2009-04-05,15:50:32,Afficher le contenu d''un message,IDFORUMTEST=354
36709,tdelille,2009-04-05,15:50:32,Afficher le contenu d''un message,IDMSGTEST=2575
36710,tdelille,2009-04-05,15:50:49,Afficher le contenu d''un message,IDFORUMTEST=354
36711,tdelille,2009-04-05,15:50:49,Afficher le contenu d''un message,IDMSGTEST=2576
36712,tdelille,2009-04-05,15:51:09,Afficher le contenu d''un message,IDFORUMTEST=354
36713,tdelille,2009-04-05,15:51:09,Afficher le contenu d''un message,IDMSGTEST=2581
36714,tdelille,2009-04-05,13:50:55,Bouger la scrollbar en bas,IDFORUMTEST=354
36715,tdelille,2009-04-05,13:50:55,Bouger la scrollbar en bas,IDMSGTEST=2581
36716,tdelille,2009-04-05,13:50:55,Bouger la scrollbar en bas,ScrollVertical
